id,lat,lng,locale,displayName,displayNameAlternate,street,zipCode,city,timezone,stateProvinceCode,displayAddress
717,43.4563776,-3.8634152,es/eu,IKEA Santander,IKEA Santander,"El Alisal, C/ Joaquín Rodrigo, 10",39011,Santander,Europe/Madrid,ES,"El Alisal, C/ Joaquín Rodrigo, 10, Santander"
717,43.4563776,-3.8634152,es/gl,IKEA Santander,IKEA Santander,"El Alisal, C/ Joaquín Rodrigo, 10",39011,Santander,Europe/Madrid,ES,"El Alisal, C/ Joaquín Rodrigo, 10, Santander"
717,43.4563776,-3.8634152,es/ca,IKEA Santander,IKEA Santander,"El Alisal, C/ Joaquín Rodrigo, 10",39011,Santander,Europe/Madrid,ES,"El Alisal, C/ Joaquín Rodrigo, 10, Santander"
717,43.4563776,-3.8634152,es/en,Santander,IKEA Santander,"El Alisal, C/ Joaquín Rodrigo, 10",39011,Santander,Europe/Madrid,ES,"El Alisal, C/ Joaquín Rodrigo, 10, Santander"
718,40.4798,-3.7072,es/es,La Vaguada,IKEA La Vaguada,Avenida de Monforte de Lemos 36,28029,Madrid,Europe/Madrid,,"Avenida de Monforte de Lemos 36, Madrid"
718,40.4798,-3.7072,es/eu,La Vaguada,IKEA La Vaguada,Avenida de Monforte de Lemos 36,28029,Madrid,Europe/Madrid,,"Avenida de Monforte de Lemos 36, Madrid"
718,40.4798,-3.7072,es/gl,La Vaguada,IKEA La Vaguada,Avenida de Monforte de Lemos 36,28029,Madrid,Europe/Madrid,,"Avenida de Monforte de Lemos 36, Madrid"
718,40.4798,-3.7072,es/ca,La Vaguada,IKEA La Vaguada,Avenida de Monforte de Lemos 36,28029,Madrid,Europe/Madrid,,"Avenida de Monforte de Lemos 36, Madrid"
718,40.4798,-3.7072,es/en,La Vaguada,IKEA La Vaguada,Avenida de Monforte de Lemos 36,28029,Madrid,Europe/Madrid,,"Avenida de Monforte de Lemos 36, Madrid"
719,48.830385638900374,2.354864903742871,fr/fr,Italie Deux,IKEA Italie Deux,30 Av. d'Italie (centre commercial Italie Deux),75013,Paris,Europe/Paris,FRIDF,"30 Av. d'Italie (centre commercial Italie Deux), Paris"
720,28.4332,77.0489,in/en,Gurgaon - Sector 47,IKEA Gurgaon - Sector 47,,122002,Gurgaon,Asia/Kolkata,INHR,", Gurgaon"
721,24.3331,54.5239,ae/ar,Dalma,ايكيا Dalma,Al Wazn St,91122,Abu Dhabi,Asia/Dubai,,"Al Wazn St, Abu Dhabi"
721,24.3331,54.5239,ae/en,Dalma,IKEA Dalma,Al Wazn St,91122,Abu Dhabi,Asia/Dubai,,"Al Wazn St, Abu Dhabi"
722,59.9127,10.7438,no/no,på Karl Johan,IKEA på Karl Johan,Karl Johans gate 15,0154,Oslo,Europe/Oslo,,"Karl Johans gate 15, Oslo"
722,59.9127,10.7438,no/en,on Karl Johan,IKEA on Karl Johan,Karl Johans gate 15,0154,Oslo,Europe/Oslo,,"Karl Johans gate 15, Oslo"
726,37.5652,127.1576,kr/ko,Gangdong,IKEA Gangdong,Gangdong-gu Godeok-dong 352-12,05203,Seoul,Asia/Seoul,,Seoul Gangdong-gu Godeok-dong 352-12
726,37.5652,127.1576,kr/en,Gangdong,IKEA Gangdong,Gangdong-gu Godeok-dong 352-12,05203,Seoul,Asia/Seoul,,"Gangdong-gu Godeok-dong 352-12, Seoul"
728,1.5886,110.4061,my/en,East Malaysia Online Store,IKEA East Malaysia Online Store,Distribution center,93050,Kuching,Asia/Kuching,MY13,"Distribution center, Kuching"
728,1.5886,110.4061,my/ms,East Malaysia Online Store,IKEA East Malaysia Online Store,Distribution center,93050,Kuching,Asia/Kuching,MY13,"Distribution center, Kuching"
730,26.3995,43.9442,sa/ar,Buraidah,ايكيا معرض Buraidah,King Salman Road,,Buraidah,Asia/Riyadh,,"King Salman Road, Buraidah"
730,26.3995,43.9442,sa/en,Buraidah,IKEA Buraidah store,King Salman Road,,Buraidah,Asia/Riyadh,,"King Salman Road, Buraidah"
731,18.322,42.7521,sa/ar,Aseer Gate,ايكيا معرض Aseer Gate,Prince sultan road,62481,Khamees Mushait,Asia/Riyadh,,"Prince sultan road, Khamees Mushait"
731,18.322,42.7521,sa/en,Aseer Gate,IKEA Aseer Gate store,Prince sultan road,62481,Khamees Mushait,Asia/Riyadh,,"Prince sultan road, Khamees Mushait"
887,35.8562,139.8704,jp/ja,新三郷,IKEA新三郷,新三郷ららシティ2-2-2,341-0009,埼玉県三郷市,Asia/Tokyo,JP11,埼玉県三郷市新三郷ららシティ2-2-2
887,35.8562,139.8704,jp/en,Shin Misato,IKEA Shin Misato,2-2-2 Lala city Shinmisato,341-0009,Misato-shi,Asia/Tokyo,JP11,"2-2-2 Lala city Shinmisato, Misato-shi"
917,47.4084,9.3069,ch/de,St. Gallen,IKEA St. Gallen,Zürcherstrasse 460,9015,St. Gallen,Europe/Zurich,CHSG,"Zürcherstrasse 460, St. Gallen"
917,47.4084,9.3069,ch/fr,St. Gallen,IKEA St. Gallen,Zürcherstrasse 460,9015,St. Gallen,Europe/Zurich,CHSG,"Zürcherstrasse 460, St. Gallen"
917,47.4084,9.3069,ch/en,St. Gallen,IKEA St. Gallen,Zürcherstrasse 460,9015,St. Gallen,Europe/Zurich,CHSG,"Zürcherstrasse 460, St. Gallen"
917,47.4084,9.3069,ch/it,St. Gallen,IKEA St. Gallen,Zürcherstrasse 460,9015,St. Gallen,Europe/Zurich,CHSG,"Zürcherstrasse 460, St. Gallen"
918,46.2193,6.0924,ch/de,Vernier,IKEA Vernier,"156,Route de Vernier",1214,Vernier,Europe/Zurich,CHGE,"156,Route de Vernier, Vernier"
918,46.2193,6.0924,ch/fr,Vernier,IKEA Vernier,"156,Route de Vernier",1214,Vernier,Europe/Zurich,CHGE,"156,Route de Vernier, Vernier"
918,46.2193,6.0924,ch/en,Vernier,IKEA Vernier,"156,Route de Vernier",1214,Vernier,Europe/Zurich,CHGE,"156,Route de Vernier, Vernier"
918,46.2193,6.0924,ch/it,Vernier,IKEA Vernier,"156,Route de Vernier",1214,Vernier,Europe/Zurich,CHGE,"156,Route de Vernier, Vernier"
919,-27.6366,153.1358,au/en,Logan,IKEA Logan,3539-3565 PACIFIC HIGHWAY,4127,SLACKS CREEK,Australia/Brisbane,AUQL,"3539-3565 PACIFIC HIGHWAY, SLACKS CREEK"
921,40.672,-74.0115,us/es,"Brooklyn, NY","IKEA Brooklyn, NY",1 Beard Street,11231,Brooklyn,America/New_York,USNY,"1 Beard Street, Brooklyn"
921,40.672,-74.0115,us/en,"Brooklyn, NY","IKEA Brooklyn, NY",1 Beard Street,11231,Brooklyn,America/New_York,USNY,"1 Beard Street, Brooklyn"
1006,,,si/sl,IKEA Remote Customer Meeting Point Slovenia,IKEA Remote Customer Meeting Point Slovenia,,,,Europe/Ljubljana,,", "
1010,50.8221,-0.1452,gb/en,Brighton - Churchill Sq,IKEA Brighton - Churchill Sq,"Churchill Square, Russell Place",BN1 2TE,BRIGHTON,Europe/London,,"Churchill Square, Russell Place, BRIGHTON"
1013,32.918,-96.4265,us/es,"TX, Rockwall","IKEA TX, Rockwall",1801 E IH30,75087-6400,Rockwall,America/Chicago,USTX,"1801 E IH30, Rockwall"
1013,32.918,-96.4265,us/en,"TX, Rockwall","IKEA TX, Rockwall",1801 E IH30,75087-6400,Rockwall,America/Chicago,USTX,"1801 E IH30, Rockwall"
1014,28.5862,77.3752,in/en,IKEA Noida Sector 51,IKEA Noida Sector 51,,201301,Noida,Asia/Kolkata,INUP,", Noida"
1015,59.3704,18.0037,se/sv,MoS,IKEA MoS,Stjärntorget 2,169 79,Solna,Europe/Stockholm,,"Stjärntorget 2, Solna"
1015,59.3704,18.0037,se/en,MoS,IKEA MoS,Stjärntorget 2,169 79,Solna,Europe/Stockholm,,"Stjärntorget 2, Solna"
1026,39.2364,9.1425,it/it,Cagliari,IKEA Cagliari,"Via Marconi 173,",09031,Cagliari,Europe/Rome,,"Via Marconi 173,, Cagliari"
1027,42.7875,-1.6347,es/es,IKEA Pamplona,IKEA Pamplona,Calle T 3,31191,Cordoville-Navarra,Europe/Madrid,ESBI,"Calle T 3, Cordoville-Navarra"
1027,42.7875,-1.6347,es/eu,IKEA Pamplona,IKEA Pamplona,Calle T 3,31191,Cordoville-Navarra,Europe/Madrid,ESBI,"Calle T 3, Cordoville-Navarra"
1027,42.7875,-1.6347,es/gl,IKEA Pamplona,IKEA Pamplona,Calle T 3,31191,Cordoville-Navarra,Europe/Madrid,ESBI,"Calle T 3, Cordoville-Navarra"
1027,42.7875,-1.6347,es/ca,IKEA Pamplona,IKEA Pamplona,Calle T 3,31191,Cordoville-Navarra,Europe/Madrid,ESBI,"Calle T 3, Cordoville-Navarra"
1027,42.7875,-1.6347,es/en,IKEA Pamplona,IKEA Pamplona,Calle T 3,31191,Cordoville-Navarra,Europe/Madrid,ESBI,"Calle T 3, Cordoville-Navarra"
1028,41.2384,1.7529,es/ca,Sant Pere de Ribes,IKEA Sant Pere de Ribes,"Parc d'Oci, Rambla del Garraf, s/n,",08812,Les Roquetes,Europe/Madrid,ESB,"Parc d'Oci, Rambla del Garraf, s/n,, Les Roquetes"
1099,32.8695,-96.7689,us/es,"TX, Dallas University Park","IKEA TX, Dallas University Park",8030 Park Ln Suite 200,75231-5931,Dallas,America/Chicago,USTX,"8030 Park Ln Suite 200, Dallas"
1099,32.8695,-96.7689,us/en,"TX, Dallas University Park","IKEA TX, Dallas University Park",8030 Park Ln Suite 200,75231-5931,Dallas,America/Chicago,USTX,"8030 Park Ln Suite 200, Dallas"
1100,26.2021,-98.2001,us/es,"TX, Pharr - Town Center","IKEA TX, Pharr - Town Center","500 N Jackson Rd., Suite A-2 & B-1",78577-2108,Pharr,America/Chicago,USTX,"500 N Jackson Rd., Suite A-2 & B-1, Pharr"
1100,26.2021,-98.2001,us/en,"TX, Pharr - Town Center","IKEA TX, Pharr - Town Center","500 N Jackson Rd., Suite A-2 & B-1",78577-2108,Pharr,America/Chicago,USTX,"500 N Jackson Rd., Suite A-2 & B-1, Pharr"
1129,43.0686,-76.1743,us/es,"NY, Syracuse","IKEA NY, Syracuse",9090 Destiny Usa Dr,13204-6090,Syracuse,America/New_York,USNY,"9090 Destiny Usa Dr, Syracuse"
1129,43.0686,-76.1743,us/en,"NY, Syracuse","IKEA NY, Syracuse",9090 Destiny Usa Dr,13204-6090,Syracuse,America/New_York,USNY,"9090 Destiny Usa Dr, Syracuse"
1130,38.888,-77.4398,us/en,"VA, Chantilly","IKEA VA, Chantilly",4320 Chantilly Shopping Center,20151-4016,Chantilly,America/New_York,USVA,"4320 Chantilly Shopping Center, Chantilly"
1130,38.888,-77.4398,us/es,"VA, Chantilly","IKEA VA, Chantilly",4320 Chantilly Shopping Center,20151-4016,Chantilly,America/New_York,USVA,"4320 Chantilly Shopping Center, Chantilly"
1132,33.5998,-111.9837,us/en,"AZ, Phoenix Scottsdale","IKEA AZ, Phoenix Scottsdale",4643 East Cactus Rd,85032-7638,Phoenix,America/Phoenix,USAZ,"4643 East Cactus Rd, Phoenix"
1132,33.5998,-111.9837,us/es,"AZ, Phoenix Scottsdale","IKEA AZ, Phoenix Scottsdale",4643 East Cactus Rd,85032-7638,Phoenix,America/Phoenix,USAZ,"4643 East Cactus Rd, Phoenix"
1133,28.6419,77.1066,in/en,IKEA Delhi - Pacific,IKEA Delhi - Pacific,Najafgarh Road,110018,Delhi,Asia/Kolkata,INDL,"Najafgarh Road, Delhi"
12852,40.4233,-3.6702,es/es,Goya Tienda Urbana (Madrid),IKEA Goya Tienda Urbana (Madrid),Calle Goya 47,28001,Madrid,Europe/Madrid,ESM,"Calle Goya 47, Madrid"
12852,40.4233,-3.6702,es/eu,Goya (Madrid),IKEA Goya (Madrid),Calle Goya 47,28001,Madrid,Europe/Madrid,ESM,"Calle Goya 47, Madrid"
12852,40.4233,-3.6702,es/gl,Goya (Madrid),IKEA Goya (Madrid),Calle Goya 47,28001,Madrid,Europe/Madrid,ESM,"Calle Goya 47, Madrid"
12852,40.4233,-3.6702,es/ca,Goya (Madrid),IKEA Goya (Madrid),Calle Goya 47,28001,Madrid,Europe/Madrid,ESM,"Calle Goya 47, Madrid"
12852,40.4233,-3.6702,es/en,Goya,IKEA Goya,Calle Goya 47Calle Goya 47,28001,Madrid,Europe/Madrid,ESM,"Calle Goya 47Calle Goya 47, Madrid"
