,name,iso_a3,currency_code,local_price,dollar_ex,GDP_dollar,GDP_local,date
3906,Kuwait,KWT,KWD,1.3,0.3074,29756.639,8976.14,2022-07-01
3907,Mexico,MEX,MXN,79.0,18.838,11259.75,226628.933,2023-01-01
3908,Portugal,PRT,EUR,4.4,0.9195,24798.524,23530.756,2023-01-01
3909,Azerbaijan,AZE,AZN,5.95,1.7025,7525.428,12793.228,2024-01-01
3910,Spain,ESP,EUR,5.3,0.91865,33071.349,30576.872,2024-01-01
3911,Malaysia,MYS,MYR,10.9,4.45,11475.701,47547.243,2022-07-01
3912,Bahrain,BHR,BHD,1.7,0.37695,28781.89,10821.99,2023-07-01
3913,Kuwait,KWT,KWD,1.4,0.30775,32638.041,10025.209,2024-01-01
3914,Russia,RUS,RUB,135.0,74.63,10160.571,735068.278,2021-01-01
3915,Bahrain,BHR,BHD,1.7,0.377,28781.89,10821.99,2023-01-01
3916,Jordan,JOR,JOD,2.5,0.71005,4317.09,3060.811,2023-01-01
3917,New Zealand,NZL,NZD,8.4,1.68364340432696,47536.739,77364.689,2024-07-01
3918,Spain,ESP,EUR,4.58,0.975849999999997,30563.552,25824.136,2022-07-01
3919,New Zealand,NZL,NZD,6.8,1.395089286,41341.08,63599.56,2021-01-01
3920,Portugal,PRT,EUR,3.45,0.823011399,22224.566,19473.337,2021-01-01
3921,Chile,CHL,CLP,2990.0,759.285,13056.638,10343022.904,2021-07-01
3922,United Arab Emirates,ARE,AED,18.0,3.67305,43438.523,159527.977,2022-07-01
3923,Canada,CAN,CAD,6.11,1.33595,55612.897,72383.231,2023-01-01
3924,Germany,DEU,EUR,4.76,0.9195,48756.309,46263.753,2023-01-01
3925,Switzerland,CHE,CHF,6.7,0.92315,93676.912,89445.76,2023-01-01
3926,Australia,AUS,AUD,7.75,1.53139356814701,65434.328,98423.077,2024-07-01
3927,Latvia,LVA,EUR,3.7,0.92413,23153.479,21407.079,2024-07-01
3928,Norway,NOR,NOK,74.0,10.9345,87739.41,926820.638,2024-07-01
3929,Thailand,THA,THB,128.0,33.295,7237.318,231428.387,2022-01-01
3930,South Africa,ZAF,ZAR,39.9,15.47,6983.509,103233.726,2022-01-01
3931,Turkey,TUR,TRY,14.99,7.4705,8612.903,60379.458,2021-01-01
3932,Ukraine,UKR,UAH,65.0,27.22,3781.633,101935.261,2021-07-01
3933,South Africa,ZAF,ZAR,49.9,17.78375,6684.479,109374.794,2023-07-01
3934,Estonia,EST,EUR,3.2,0.850159405,23546.32,20631.468,2021-07-01
3935,Norway,NOR,NOK,65.0,9.86415,108438.547,1042546.263,2023-01-01
3936,Guatemala,GTM,GTQ,27.0,7.8438,5097.593,39497.082,2023-01-01
3937,Italy,ITA,EUR,5.2,0.9195,35043.092,33251.594,2023-01-01
3938,Canada,CAN,CAD,6.77,1.2718,52520.512,65854.257,2022-01-01
3939,Sri Lanka,LKA,LKR,840.0,202.41,3996.572,794375.835,2022-01-01
3940,Switzerland,CHE,CHF,6.5,0.96845,93707.186,85633.922,2022-07-01
3941,Hong Kong,HKG,HKD,20.5,7.75535,46446.056,360293.67,2021-01-01
3942,Latvia,LVA,EUR,2.85,0.850159405,18013.227,15783.329,2021-07-01
3943,Pakistan,PAK,PKR,550.0,160.35,1376.512,217835.452,2021-01-01
3944,Slovakia,SVK,EUR,3.8,0.89206066,21732.609,18362.586,2022-01-01
3945,Moldova,MDA,MDL,63.0,17.7,6832.465,123812.299,2024-01-01
3946,Netherlands,NLD,EUR,5.69,0.92413,62718.681,57987.992,2024-07-01
3947,Peru,PER,PEN,12.9,3.9511,6320.089,22092.135,2021-07-01
3948,Singapore,SGP,SGD,5.9,1.35215,79601.393,106943.145,2022-01-01
3949,United States,USA,USD,5.69,1.0,81632.253,81632.253,2024-01-01
3950,Latvia,LVA,EUR,2.85,0.823011399,18013.227,15783.329,2021-01-01
3951,Estonia,EST,EUR,3.4,0.975849999999997,27716.897,23418.905,2022-07-01
3952,Sri Lanka,LKA,LKR,1340.0,360.0,3996.572,794375.835,2022-07-01
3953,Turkey,TUR,TRY,19.99,8.55725,8612.903,60379.458,2021-07-01
3954,India,IND,INR,230.0,83.72875,2500.356,207029.491,2024-07-01
3955,Finland,FIN,EUR,4.89,0.850159405,49168.162,43081.524,2021-07-01
3956,Spain,ESP,EUR,4.58,0.89206066,30563.552,25824.136,2022-01-01
3957,Czech Republic,CZE,CZK,99.0,21.94565,26835.823,626804.324,2023-01-01
3958,Indonesia,IDN,IDR,35000.0,14887.5,4799.1,71265931.89,2023-01-01
3959,Slovakia,SVK,EUR,4.3,0.91865,24337.251,22501.562,2024-01-01
3960,Canada,CAN,CAD,7.05,1.31625,55612.897,72383.231,2023-07-01
3961,Germany,DEU,EUR,5.49,0.91865,52726.965,48749.922,2024-01-01
3962,Peru,PER,PEN,15.9,3.7418,7932.905,29697.16,2024-01-01
3963,Britain,GBR,GBP,3.69,0.831079999999998,46704.465,33949.015,2022-07-01
3964,New Zealand,NZL,NZD,7.1,1.60372063186593,48861.454,69059.328,2022-07-01
3965,Sri Lanka,LKA,LKR,700.0,199.5,3852.39,714974.953,2021-07-01
3966,Denmark,DNK,DKK,37.0,6.8401,68131.892,482111.615,2023-01-01
3967,United Arab Emirates,ARE,AED,18.0,3.67295,51908.699,190634.696,2024-01-01
3968,Singapore,SGP,SGD,6.65,1.3376,84734.277,113778.363,2024-07-01
3969,Israel,ISR,ILS,17.0,3.66365,54967.466,184669.49,2023-07-01
3970,Lebanon,LBN,LBP,430000.0,85500.0,3283.414,82855099.216,2023-07-01
3971,Greece,GRC,EUR,4.7,0.91865,22805.197,21085.067,2024-01-01
3972,Australia,AUS,AUD,6.55,1.366586949,53252.586,77130.439,2021-07-01
3973,Jordan,JOR,JOD,2.5,0.70895,4317.09,3060.811,2023-07-01
3974,South Korea,KOR,KRW,4600.0,1313.45,35125.524,40181901.176,2022-07-01
3975,France,FRA,EUR,5.3,0.90699,42306.085,40143.282,2023-07-01
3976,Japan,JPN,JPY,450.0,142.08,34004.657,4471549.14,2023-07-01
3977,Slovakia,SVK,EUR,4.5,0.92413,24337.251,22501.562,2024-07-01
3978,Thailand,THA,THB,128.0,30.13,7169.943,224373.867,2021-01-01
3979,Taiwan,TWN,TWD,75.0,30.369,32609.595,971972.447,2023-01-01
3980,Italy,ITA,EUR,4.8,0.89206066,36401.883,30757.132,2022-01-01
3981,Uruguay,URY,UYU,285.0,40.3,21656.979,840754.624,2024-07-01
3982,Malaysia,MYS,MYR,9.99,4.2245,10400.219,43717.139,2021-07-01
3983,Saudi Arabia,SAU,SAR,14.0,3.7507,23271.404,87267.764,2021-07-01
3984,Croatia,HRV,HRK,23.67,6.715,17821.244,15057.747,2022-01-01
3985,Sri Lanka,LKA,LKR,1820.0,327.5,3341.996,1078237.08,2023-07-01
3986,Brazil,BRA,BRL,22.9,5.24865,7344.529,37862.763,2021-07-01
3987,Pakistan,PAK,PKR,580.0,161.1,1376.512,217835.452,2021-07-01
3988,Ukraine,UKR,UAH,92.0,36.917,4582.609,148195.287,2023-01-01
3989,Taiwan,TWN,TWD,75.0,31.3475,32443.705,1010853.599,2024-01-01
3990,Oman,OMN,OMR,1.1,0.385,17076.319,6565.845,2021-01-01
3991,Netherlands,NLD,EUR,4.4,0.89206066,58960.71,49817.815,2022-01-01
3992,Ireland,IRL,EUR,4.9,0.9195,103290.607,98010.109,2023-01-01
3993,Belgium,BEL,EUR,4.6,0.975849999999997,52026.031,43958.481,2022-07-01
3994,China,CHN,CNY,24.0,6.78405,12642.847,85175.916,2023-01-01
3995,France,FRA,EUR,5.5,0.92413,46000.803,42531.095,2024-07-01
3996,Slovenia,SVN,EUR,3.9,0.92413,32233.058,29801.811,2024-07-01
3997,Germany,DEU,EUR,4.46,0.89206066,51460.987,43481.057,2022-01-01
3998,Saudi Arabia,SAU,SAR,17.0,3.755,28396.086,106485.324,2022-07-01
3999,Argentina,ARG,ARS,1650.0,275.275,13640.41,1782994.2,2023-07-01
4000,New Zealand,NZL,NZD,8.1,1.60681288663935,47284.147,74353.17,2023-07-01
4001,Lebanon,LBN,LBP,460000.0,89550.0,,,2024-07-01
4002,Saudi Arabia,SAU,SAR,15.0,3.7519,28396.086,106485.324,2022-01-01
4003,Austria,AUT,EUR,4.48,0.9195,52483.93,49800.808,2023-01-01
4004,Vietnam,VNM,VND,76000.0,25247.5,4324.049,101912409.712,2024-07-01
4005,Sri Lanka,LKA,LKR,700.0,189.0,3852.39,714974.953,2021-01-01
4006,Philippines,PHL,PHP,142.0,50.35,3325.836,165041.602,2021-07-01
4007,Portugal,PRT,EUR,3.45,0.850159405,22224.566,19473.337,2021-07-01
4008,Estonia,EST,EUR,4.45,0.91865,29838.985,27588.316,2024-01-01
4009,Denmark,DNK,DKK,39.0,6.8959,68299.821,470565.45,2024-07-01
4010,Finland,FIN,EUR,5.35,0.9195,50846.6,48247.183,2023-01-01
4011,Euro area,EUZ,EUR,5.39,0.91865,44812.4646937434,41432.3935624445,2024-01-01
4012,Brazil,BRA,BRL,23.9,5.65275,10642.437,53152.232,2024-07-01
4013,Indonesia,IDN,IDR,34000.0,14125.0,3919.465,57154438.66,2021-01-01
4014,Sweden,SWE,SEK,54.0,9.3341,61203.119,524912.637,2022-01-01
4015,Oman,OMN,OMR,1.42,0.385,19652.02,7556.202,2022-07-01
4016,Qatar,QAT,QAR,13.0,3.64175,65400.854,238059.11,2022-07-01
4017,Nicaragua,NIC,NIO,128.0,35.2063,1952.183,67020.957,2021-07-01
4018,United States,USA,USD,4.93,1.0,64367.435,64367.435,2021-07-01
4019,Uruguay,URY,UYU,275.0,39.065,21656.979,840754.624,2024-01-01
4020,Greece,GRC,EUR,3.4,0.89206066,20115.924,16996.597,2022-01-01
4021,Australia,AUS,AUD,7.25,1.41854032200865,65574.862,94358.39,2023-01-01
4022,Qatar,QAT,QAR,14.0,3.64,80572.587,293284.215,2023-07-01
4023,South Korea,KOR,KRW,4600.0,1150.35,31728.306,37439566.169,2021-07-01
4024,Estonia,EST,EUR,4.45,0.90699,28136.261,26697.859,2023-07-01
4025,Venezuela,VEN,VES,181.6,36.56705,3659.195,107201.671,2024-07-01
4026,Poland,POL,PLN,13.08,3.7226,15792.61,61585.518,2021-01-01
4027,United Arab Emirates,ARE,AED,14.75,3.67315,37648.963,138265.817,2021-07-01
4028,Bahrain,BHR,BHD,1.6,0.377,26116.466,9819.791,2022-07-01
4029,Slovakia,SVK,EUR,4.0,0.9195,21261.948,20174.979,2023-01-01
4030,Saudi Arabia,SAU,SAR,14.0,3.7518,23271.404,87267.764,2021-01-01
4031,United States,USA,USD,5.15,1.0,70995.794,70995.794,2022-07-01
4032,Singapore,SGP,SGD,6.65,1.3415,84734.277,113778.363,2024-01-01
4033,Romania,ROU,RON,9.9,4.0089,13021.962,55191.135,2021-01-01
4034,Britain,GBR,GBP,4.19,0.77721,45730.102,36966.04,2023-07-01
4035,Singapore,SGP,SGD,6.45,1.3278,88428.724,121913.734,2023-07-01
4036,Chile,CHL,CLP,4290.0,944.85,16815.783,14121130.627,2024-07-01
4037,Malaysia,MYS,MYR,9.99,4.052,10400.219,43717.139,2021-01-01
4038,United Arab Emirates,ARE,AED,18.0,3.67305,52625.126,193265.777,2023-07-01
4039,Taiwan,TWN,TWD,75.0,31.4265,32609.595,971972.447,2023-07-01
4040,Lithuania,LTU,EUR,3.85,0.91865,27026.117,24987.615,2024-01-01
4041,Philippines,PHL,PHP,161.0,56.3,3867.672,215160.12,2024-01-01
4042,Mexico,MEX,MXN,54.0,20.11475,8742.217,187831.852,2021-01-01
4043,Euro area,EUZ,EUR,4.42,0.89206066,43157.7095150947,36465.3498503306,2022-01-01
4044,Hong Kong,HKG,HKD,21.0,7.8307,48001.536,375920.028,2023-01-01
4045,Austria,AUT,EUR,3.92,0.850159405,48837.35,42791.664,2021-07-01
4046,Switzerland,CHE,CHF,6.5,0.93105,93707.186,85633.922,2022-01-01
4047,Chile,CHL,CLP,3800.0,800.425,15238.627,13306191.73,2023-01-01
4048,Malaysia,MYS,MYR,12.9,4.2855,12465.612,54862.122,2023-01-01
4049,Azerbaijan,AZE,AZN,5.95,1.7025,7822.589,13298.401,2023-07-01
4050,Euro area,EUZ,EUR,4.29,0.850159405,38444.1434983902,33685.0632182557,2021-07-01
4051,Brazil,BRA,BRL,22.9,5.1581,9612.062,49638.291,2023-01-01
4052,Romania,ROU,RON,12.3,4.51885,15821.133,74033.726,2023-01-01
4053,Croatia,HRV,EUR,4.38,0.91865,21347.327,19737.159,2024-01-01
4054,Vietnam,VNM,VND,74000.0,24565.0,4324.049,101912409.712,2024-01-01
4055,Greece,GRC,EUR,4.55,0.9195,20818.073,19753.796,2023-01-01
4056,Argentina,ARG,ARS,380.0,96.33375,8489.332,599642.029,2021-07-01
4057,Kuwait,KWT,KWD,1.25,0.3008,23017.708,7048.598,2021-07-01
4058,Peru,PER,PEN,14.9,3.60375,7336.241,28129.592,2023-07-01
4059,United Arab Emirates,ARE,AED,18.0,3.673,51908.699,190634.696,2024-07-01
4060,Hong Kong,HKG,HKD,23.0,7.812,50029.777,391712.309,2024-07-01
4061,Kuwait,KWT,KWD,1.4,0.3071,37624.95,11520.321,2023-07-01
4062,Hungary,HUN,HUF,1400.0,352.0509,22146.885,7817056.563,2024-01-01
4063,Vietnam,VNM,VND,66000.0,23064.0,3548.892,82436597.154,2021-01-01
4064,Austria,AUT,EUR,3.8,0.89206066,53696.159,45369.626,2022-01-01
4065,United States,USA,USD,5.04,1.0,70995.794,70995.794,2022-01-01
4066,Norway,NOR,NOK,62.0,9.89765,92955.206,798485.217,2022-07-01
4067,Philippines,PHL,PHP,155.0,54.435,3623.593,197405.351,2023-01-01
4068,Slovakia,SVK,EUR,3.7,0.850159405,19539.836,17120.955,2021-07-01
4069,South Korea,KOR,KRW,4600.0,1205.5,35125.524,40181901.176,2022-01-01
4070,Taiwan,TWN,TWD,75.0,32.87,32443.705,1010853.599,2024-07-01
4071,Hong Kong,HKG,HKD,21.0,7.84995,49848.567,387485.375,2022-07-01
4072,Norway,NOR,NOK,75.0,10.5057,87739.41,926820.638,2024-01-01
4073,Britain,GBR,GBP,3.59,0.745350874,46704.465,33949.015,2022-01-01
4074,Philippines,PHL,PHP,142.0,50.975,3576.11,176139.891,2022-01-01
4075,Oman,OMN,OMR,1.42,0.38505,23446.795,9015.293,2023-07-01
4076,Italy,ITA,EUR,4.3,0.823011399,31788.997,27853.765,2021-01-01
4077,Costa Rica,CRI,CRC,2650.0,642.585,12539.282,7785002.799,2022-01-01
4078,Estonia,EST,EUR,3.8,0.9195,28136.261,26697.859,2023-01-01
4079,Turkey,TUR,TRY,75.0,18.8055,10621.965,176029.268,2023-01-01
4080,Colombia,COL,COP,19900.0,3911.86,6971.669,30152817.34,2024-01-01
4081,Hong Kong,HKG,HKD,22.0,7.79755,49848.567,387485.375,2022-01-01
4082,Mexico,MEX,MXN,89.0,16.7025,11259.75,226628.933,2023-07-01
4083,Malaysia,MYS,MYR,13.15,4.7265,12570.46,57329.141,2024-01-01
4084,Japan,JPN,JPY,480.0,150.46,33805.939,4749433.499,2024-07-01
4085,Jordan,JOR,JOD,2.12,0.709,4158.625,2948.459,2022-01-01
4086,South Africa,ZAF,ZAR,39.9,17.03625,6983.509,103233.726,2022-07-01
4087,Finland,FIN,EUR,5.75,0.91865,54007.975,49934.309,2024-01-01
4088,Denmark,DNK,DKK,39.0,6.85195,68299.821,470565.45,2024-01-01
4089,Costa Rica,CRI,CRC,2650.0,678.105,12539.282,7785002.799,2022-07-01
4090,Uruguay,URY,UYU,255.0,41.91,17149.709,746911.277,2022-07-01
4091,Peru,PER,PEN,13.9,3.8847,7336.241,28129.592,2023-01-01
4092,Germany,DEU,EUR,4.45,0.850159405,46711.984,40929.402,2021-07-01
4093,Euro area,EUZ,EUR,4.65,0.975849999999997,43157.7095150947,36465.3498503306,2022-07-01
4094,Honduras,HND,HNL,100.0,24.7,3080.948,75442.737,2023-01-01
4095,Japan,JPN,JPY,450.0,147.86,33805.939,4749433.499,2024-01-01
4096,Qatar,QAT,QAR,13.0,3.641,50962.499,185503.497,2021-07-01
4097,Indonesia,IDN,IDR,35000.0,14977.5,4358.187,62357557.158,2022-07-01
4098,Azerbaijan,AZE,AZN,4.9,1.7025,7822.589,13298.401,2023-01-01
4099,Ukraine,UKR,UAH,105.0,36.93145,4582.609,148195.287,2023-07-01
4100,Philippines,PHL,PHP,142.0,48.0925,3325.836,165041.602,2021-01-01
4101,Singapore,SGP,SGD,5.9,1.3308,61466.819,84808.331,2021-01-01
4102,Kuwait,KWT,KWD,1.9,0.30535,37624.95,11520.321,2023-01-01
4103,Belgium,BEL,EUR,4.55,0.89206066,52026.031,43958.481,2022-01-01
4104,Moldova,MDA,MDL,63.0,17.665,5726.139,108446.585,2023-07-01
4105,Indonesia,IDN,IDR,38000.0,15080.0,4799.1,71265931.89,2023-07-01
4106,Mexico,MEX,MXN,69.0,20.649,10180.182,206376.798,2022-01-01
4107,United Arab Emirates,ARE,AED,18.0,3.673,52625.126,193265.777,2023-01-01
4108,Singapore,SGP,SGD,5.9,1.36825,61466.819,84808.331,2021-07-01
4109,China,CHN,CNY,24.4,6.36535,12572.071,81076.237,2022-01-01
4110,Costa Rica,CRI,CRC,2800.0,564.07,13239.876,8569035.283,2023-01-01
4111,India,IND,INR,207.0,81.715,2366.31,190164.833,2023-01-01
4112,Mexico,MEX,MXN,89.0,17.1385,13641.613,242257.537,2024-01-01
4113,Estonia,EST,EUR,4.5,0.92413,29838.985,27588.316,2024-07-01
4114,Indonesia,IDN,IDR,40000.0,16260.0,4942.361,75306188.823,2024-07-01
4115,Peru,PER,PEN,11.9,3.6207,6320.089,22092.135,2021-01-01
4116,Egypt,EGY,EGP,42.5,15.71,4145.939,65260.529,2022-01-01
4117,Bahrain,BHR,BHD,1.7,0.377,28262.187,10626.582,2024-07-01
4118,Germany,DEU,EUR,6.05,0.92413,52726.965,48749.922,2024-07-01
4119,Latvia,LVA,EUR,2.85,0.89206066,20847.701,17614.899,2022-01-01
4120,Argentina,ARG,ARS,590.0,129.115,10639.378,1011733.141,2022-07-01
4121,Vietnam,VNM,VND,72000.0,23450.0,4101.73,96004167.138,2023-01-01
4122,New Zealand,NZL,NZD,7.5,1.53787004998078,47284.147,74353.17,2023-01-01
4123,Sri Lanka,LKA,LKR,1820.0,319.95,,,2024-01-01
4124,India,IND,INR,209.0,82.2488,2366.31,190164.833,2023-07-01
4125,Portugal,PRT,EUR,4.9,0.90699,24798.524,23530.756,2023-07-01
4126,India,IND,INR,190.0,73.39,1915.552,142181.918,2021-01-01
4127,Turkey,TUR,TRY,155.0,33.1104,12849.0,304590.401,2024-07-01
4128,Mexico,MEX,MXN,64.0,20.13525,8742.217,187831.852,2021-07-01
4129,Qatar,QAT,QAR,13.0,3.641,65400.854,238059.11,2022-01-01
4130,Thailand,THA,THB,128.0,32.8225,7072.755,247980.335,2023-01-01
4131,Pakistan,PAK,PKR,1065.0,279.75,1460.74,363066.663,2024-01-01
4132,South Korea,KOR,KRW,5500.0,1376.75,33192.046,43337609.824,2024-07-01
4133,Slovakia,SVK,EUR,3.9,0.975849999999997,21732.609,18362.586,2022-07-01
4134,Croatia,HRV,EUR,4.09,0.90699,18583.329,17633.299,2023-07-01
4135,Portugal,PRT,EUR,4.95,0.92413,27880.066,25777.153,2024-07-01
4136,Egypt,EGY,EGP,46.0,18.945,4145.939,65260.529,2022-07-01
4137,Israel,ISR,ILS,17.0,3.43745,52278.239,168869.08,2022-07-01
4138,Philippines,PHL,PHP,155.0,56.265,3576.11,176139.891,2022-07-01
4139,Turkey,TUR,TRY,47.0,17.565,9663.877,85688.967,2022-07-01
4140,Finland,FIN,EUR,5.75,0.90699,50846.6,48247.183,2023-07-01
4141,Latvia,LVA,EUR,3.0,0.975849999999997,20847.701,17614.899,2022-07-01
4142,Egypt,EGY,EGP,55.0,29.845,4587.172,75699.807,2023-01-01
4143,Israel,ISR,ILS,17.0,3.76425,52219.276,191507.652,2024-01-01
4144,Ireland,IRL,EUR,5.0,0.975849999999997,101965.621,86154.06,2022-07-01
4145,Hungary,HUN,HUF,1350.0,359.4686,18383.788,6819608.732,2023-01-01
4146,Oman,OMN,OMR,1.42,0.385,23446.795,9015.293,2023-01-01
4147,Costa Rica,CRI,CRC,2950.0,544.875,13239.876,8569035.283,2023-07-01
4148,Chile,CHL,CLP,4050.0,908.85,16815.783,14121130.627,2024-01-01
4149,Qatar,QAT,QAR,13.0,3.641,50962.499,185503.497,2021-01-01
4150,Poland,POL,PLN,20.9,3.96845,21995.995,92406.092,2024-07-01
4151,United States,USA,USD,5.69,1.0,81632.253,81632.253,2024-07-01
4152,Greece,GRC,EUR,4.7,0.92413,22805.197,21085.067,2024-07-01
4153,Romania,ROU,RON,16.25,4.60025,18175.989,83162.188,2024-07-01
4154,Italy,ITA,EUR,4.3,0.850159405,31788.997,27853.765,2021-07-01
4155,Pakistan,PAK,PKR,780.0,230.2,1650.678,293532.305,2023-01-01
4156,New Zealand,NZL,NZD,7.0,1.52264941,48861.454,69059.328,2022-01-01
4157,Austria,AUT,EUR,5.01,0.91865,57081.047,52775.588,2024-01-01
4158,South Africa,ZAF,ZAR,51.9,19.18625,6138.248,113283.932,2024-01-01
4159,Norway,NOR,NOK,57.0,9.0444,68275.277,642868.631,2021-07-01
4160,Lithuania,LTU,EUR,3.35,0.9195,25152.052,23866.211,2023-01-01
4161,Azerbaijan,AZE,AZN,3.95,1.699,4280.429,7276.729,2021-07-01
4162,Thailand,THA,THB,128.0,34.22875,7072.755,247980.335,2023-07-01
4163,Italy,ITA,EUR,5.8,0.91865,38325.839,35435.031,2024-01-01
4164,Ireland,IRL,EUR,4.4,0.823011399,85776.894,75158.378,2021-01-01
4165,Italy,ITA,EUR,5.1,0.975849999999997,36401.883,30757.132,2022-07-01
4166,Brazil,BRA,BRL,22.9,4.75705,9612.062,49638.291,2023-07-01
4167,Czech Republic,CZE,CZK,105.0,21.6516,26835.823,626804.324,2023-07-01
4168,South Korea,KOR,KRW,5200.0,1274.65,32394.683,41836005.87,2023-07-01
4169,Nicaragua,NIC,NIO,159.0,36.6243,2608.085,94967.033,2024-01-01
4170,Indonesia,IDN,IDR,38000.0,15635.0,4942.361,75306188.823,2024-01-01
4171,Slovenia,SVN,EUR,2.5,0.823011399,25617.868,22446.574,2021-01-01
4172,Switzerland,CHE,CHF,6.5,0.92275,86105.978,80850.5,2021-07-01
4173,Azerbaijan,AZE,AZN,4.5,1.699,5468.269,9296.057,2022-01-01
4174,Kuwait,KWT,KWD,1.25,0.3029,29756.639,8976.14,2022-01-01
4175,Pakistan,PAK,PKR,700.0,221.75,1565.575,250847.859,2022-07-01
4176,Qatar,QAT,QAR,14.0,3.641,78696.207,286454.195,2024-01-01
4177,Switzerland,CHE,CHF,7.1,0.88025,100413.067,90220.136,2024-07-01
4178,Uruguay,URY,UYU,225.0,44.0,15198.839,638586.839,2021-07-01
4179,Chile,CHL,CLP,3100.0,798.6,16037.956,12173877.522,2022-01-01
4180,Euro area,EUZ,EUR,5.6,0.92413,44812.4646937434,41432.3935624445,2024-07-01
4181,Finland,FIN,EUR,5.95,0.92413,54007.975,49934.309,2024-07-01
4182,Guatemala,GTM,GTQ,26.0,7.7448,4337.784,33495.42,2021-07-01
4183,Slovenia,SVN,EUR,3.2,0.975849999999997,29338.031,24788.653,2022-07-01
4184,Norway,NOR,NOK,52.0,8.5439,68275.277,642868.631,2021-01-01
4185,Israel,ISR,ILS,17.0,3.36365,54967.466,184669.49,2023-01-01
4186,Moldova,MDA,MDL,60.0,19.298,5293.206,93572.979,2022-07-01
4187,Venezuela,VEN,VES,10.0,5.6732,2090.398,6834.894,2022-07-01
4188,Spain,ESP,EUR,4.85,0.9195,29799.745,28276.3,2023-01-01
4189,Poland,POL,PLN,17.75,4.3373,18278.144,81464.776,2023-01-01
4190,Czech Republic,CZE,CZK,89.0,21.80065,22984.459,533475.048,2021-07-01
4191,Indonesia,IDN,IDR,34000.0,14517.5,3919.465,57154438.66,2021-07-01
4192,Sri Lanka,LKA,LKR,1820.0,364.655,3341.996,1078237.08,2023-01-01
4193,Guatemala,GTM,GTQ,29.0,7.8689,5097.593,39497.082,2023-07-01
4194,New Zealand,NZL,NZD,8.2,1.63813580145794,47536.739,77364.689,2024-01-01
4195,Argentina,ARG,ARS,3150.0,821.44,14024.239,4122055.867,2024-01-01
4196,Ukraine,UKR,UAH,62.0,28.14,3781.633,101935.261,2021-01-01
4197,Czech Republic,CZE,CZK,89.0,21.6802,26794.625,580858.343,2022-01-01
4198,Jordan,JOR,JOD,2.13,0.709,4004.321,2839.058,2021-07-01
4199,France,FRA,EUR,4.35,0.89206066,45161.226,38158.184,2022-01-01
4200,Guatemala,GTM,GTQ,26.0,7.6898,4708.382,36421.561,2022-01-01
4201,Turkey,TUR,TRY,95.0,26.92675,10621.965,176029.268,2023-07-01
4202,Hungary,HUN,HUF,1420.0,364.17615,22146.885,7817056.563,2024-07-01
4203,Russia,RUS,RUB,135.0,74.53,10160.571,735068.278,2021-07-01
4204,Canada,CAN,CAD,5.88,1.28915,52520.512,65854.257,2022-07-01
4205,Denmark,DNK,DKK,30.0,6.3239,60926.877,398592.902,2021-07-01
4206,India,IND,INR,190.0,74.615,1915.552,142181.918,2021-07-01
4207,South Africa,ZAF,ZAR,33.5,14.6625,5672.278,93387.911,2021-07-01
4208,Australia,AUS,AUD,6.4,1.419345682,64327.187,85566.585,2022-01-01
4209,Thailand,THA,THB,128.0,36.6125,7237.318,231428.387,2022-07-01
4210,Netherlands,NLD,EUR,5.33,0.90699,57427.756,54491.892,2023-07-01
4211,Slovakia,SVK,EUR,4.3,0.90699,21261.948,20174.979,2023-07-01
4212,Moldova,MDA,MDL,60.0,18.8411,5726.139,108446.585,2023-01-01
4213,Japan,JPN,JPY,390.0,109.935,40171.929,4289340.975,2021-07-01
4214,Canada,CAN,CAD,7.47,1.34465,53547.719,72284.529,2024-01-01
4215,Sweden,SWE,SEK,60.0,10.7176,56224.808,596554.283,2024-07-01
4216,Egypt,EGY,EGP,81.0,30.925,4587.172,75699.807,2023-07-01
4217,Latvia,LVA,EUR,3.7,0.91865,23153.479,21407.079,2024-01-01
4218,Spain,ESP,EUR,4.4,0.850159405,26968.374,23629.898,2021-07-01
4219,Honduras,HND,HNL,89.0,24.61415,2816.187,67631.472,2022-01-01
4220,Nicaragua,NIC,NIO,134.0,35.455,2163.083,76081.572,2022-01-01
4221,Singapore,SGP,SGD,5.9,1.3914,79601.393,106943.145,2022-07-01
4222,Azerbaijan,AZE,AZN,4.7,1.69825,5468.269,9296.057,2022-07-01
4223,Croatia,HRV,HRK,27.0,7.32845,17821.244,15057.747,2022-07-01
4224,Malaysia,MYS,MYR,9.99,4.1855,11475.701,47547.243,2022-01-01
4225,Vietnam,VNM,VND,69000.0,23417.0,3756.885,86161841.596,2022-07-01
4226,Switzerland,CHE,CHF,7.1,0.86935,100413.067,90220.136,2024-01-01
4227,Lebanon,LBN,LBP,430000.0,89500.0,,,2024-01-01
4228,France,FRA,EUR,4.7,0.975849999999997,45161.226,38158.184,2022-07-01
4229,Lebanon,LBN,LBP,130000.0,25600.0,3044.801,30840784.875,2022-07-01
4230,Euro area,EUZ,EUR,4.81,0.9195,41472.1556018238,39351.9811881565,2023-01-01
4231,South Africa,ZAF,ZAR,49.9,17.21,6684.479,109374.794,2023-01-01
4232,Latvia,LVA,EUR,3.7,0.90699,21566.931,20464.371,2023-07-01
4233,Oman,OMN,OMR,1.42,0.385,21623.401,8314.198,2024-01-01
4234,Honduras,HND,HNL,87.0,24.103,2396.498,58915.112,2021-01-01
